YEAR,MONTH,COUNT,STATE NAME,DISEASE
1959,2,4,West Virginia,"Polio, paralytic"
1959,3,2,West Virginia,"Polio, paralytic"
1959,4,1,West Virginia,"Polio, paralytic"
1959,5,3,West Virginia,"Polio, paralytic"
1959,6,2,West Virginia,"Polio, paralytic"
1959,7,7,West Virginia,"Polio, paralytic"
1959,8,29,West Virginia,"Polio, paralytic"
1959,9,61,West Virginia,"Polio, paralytic"
1959,10,39,West Virginia,"Polio, paralytic"
1959,11,7,West Virginia,"Polio, paralytic"
1959,12,16,West Virginia,"Polio, paralytic"
1959,2,1,Wisconsin,"Polio, paralytic"
1959,4,1,Wisconsin,"Polio, paralytic"
1959,5,1,Wisconsin,"Polio, paralytic"
1959,7,4,Wisconsin,"Polio, paralytic"
1959,8,5,Wisconsin,"Polio, paralytic"
1959,9,9,Wisconsin,"Polio, paralytic"
1959,10,9,Wisconsin,"Polio, paralytic"
1959,11,8,Wisconsin,"Polio, paralytic"
1959,12,5,Wisconsin,"Polio, paralytic"
1959,3,1,Wyoming,"Polio, paralytic"
1959,7,1,Wyoming,"Polio, paralytic"
1959,7,9,Palau,"Polio, paralytic"
1959,8,17,Palau,"Polio, paralytic"
1959,9,36,Palau,"Polio, paralytic"
1959,10,32,Palau,"Polio, paralytic"
1959,11,29,Palau,"Polio, paralytic"
1959,12,21,Palau,"Polio, paralytic"
1960,3,1,Alabama,"Polio, paralytic"
1960,7,7,Alabama,"Polio, paralytic"
1960,8,3,Alabama,"Polio, paralytic"
1960,9,2,Alabama,"Polio, paralytic"
1960,10,8,Alabama,"Polio, paralytic"
1960,11,2,Alabama,"Polio, paralytic"
1960,12,1,Alabama,"Polio, paralytic"
1960,6,1,Alaska,"Polio, paralytic"
1960,2,1,Arizona,"Polio, paralytic"
1960,5,1,Arizona,"Polio, paralytic"
1960,11,2,Arizona,"Polio, paralytic"
1960,7,3,Arkansas,"Polio, paralytic"
1960,8,5,Arkansas,"Polio, paralytic"
1960,9,7,Arkansas,"Polio, paralytic"
1960,10,7,Arkansas,"Polio, paralytic"
1960,11,1,Arkansas,"Polio, paralytic"
1960,12,4,Arkansas,"Polio, paralytic"
1960,1,10,California,"Polio, paralytic"
1960,2,11,California,"Polio, paralytic"
1960,3,9,California,"Polio, paralytic"
1960,4,10,California,"Polio, paralytic"
1960,5,22,California,"Polio, paralytic"
1960,6,52,California,"Polio, paralytic"
1960,7,52,California,"Polio, paralytic"
1960,8,85,California,"Polio, paralytic"
1960,9,48,California,"Polio, paralytic"
1960,10,25,California,"Polio, paralytic"
1960,11,10,California,"Polio, paralytic"
1960,12,6,California,"Polio, paralytic"
1960,4,1,Colorado,"Polio, paralytic"
1960,6,1,Colorado,"Polio, paralytic"
1960,7,2,Colorado,"Polio, paralytic"
1960,8,2,Colorado,"Polio, paralytic"
1960,9,7,Colorado,"Polio, paralytic"
1960,10,2,Colorado,"Polio, paralytic"
1960,11,6,Colorado,"Polio, paralytic"
1960,7,4,Connecticut,"Polio, paralytic"
1960,8,9,Connecticut,"Polio, paralytic"
1960,9,9,Connecticut,"Polio, paralytic"
1960,10,4,Connecticut,"Polio, paralytic"
1960,11,1,Connecticut,"Polio, paralytic"
1960,9,4,District of Columbia,"Polio, paralytic"
1960,10,1,District of Columbia,"Polio, paralytic"
1960,1,8,Florida,"Polio, paralytic"
1960,2,2,Florida,"Polio, paralytic"
1960,3,3,Florida,"Polio, paralytic"
1960,4,2,Florida,"Polio, paralytic"
1960,5,2,Florida,"Polio, paralytic"
1960,6,3,Florida,"Polio, paralytic"
1960,7,5,Florida,"Polio, paralytic"
1960,8,2,Florida,"Polio, paralytic"
1960,9,10,Florida,"Polio, paralytic"
1960,10,6,Florida,"Polio, paralytic"
1960,11,3,Florida,"Polio, paralytic"
1960,12,1,Florida,"Polio, paralytic"
1960,1,1,Georgia,"Polio, paralytic"
1960,2,1,Georgia,"Polio, paralytic"
1960,4,1,Georgia,"Polio, paralytic"
1960,5,1,Georgia,"Polio, paralytic"
1960,6,1,Georgia,"Polio, paralytic"
1960,7,1,Georgia,"Polio, paralytic"
1960,8,3,Georgia,"Polio, paralytic"
1960,9,6,Georgia,"Polio, paralytic"
1960,10,7,Georgia,"Polio, paralytic"
1960,11,4,Georgia,"Polio, paralytic"
1960,12,1,Georgia,"Polio, paralytic"
1960,1,1,Hawaii,"Polio, paralytic"
1960,3,1,Hawaii,"Polio, paralytic"
1960,4,1,Hawaii,"Polio, paralytic"
1960,6,1,Hawaii,"Polio, paralytic"
1960,7,2,Hawaii,"Polio, paralytic"
1960,8,1,Hawaii,"Polio, paralytic"
1960,10,1,Hawaii,"Polio, paralytic"
1960,2,3,Idaho,"Polio, paralytic"
1960,8,1,Idaho,"Polio, paralytic"
1960,10,4,Idaho,"Polio, paralytic"
1960,11,1,Idaho,"Polio, paralytic"
1960,12,1,Idaho,"Polio, paralytic"
1960,1,1,Illinois,"Polio, paralytic"
1960,2,1,Illinois,"Polio, paralytic"
1960,4,1,Illinois,"Polio, paralytic"
1960,6,7,Illinois,"Polio, paralytic"
1960,7,14,Illinois,"Polio, paralytic"
1960,8,28,Illinois,"Polio, paralytic"
1960,9,24,Illinois,"Polio, paralytic"
1960,10,12,Illinois,"Polio, paralytic"
1960,11,11,Illinois,"Polio, paralytic"
1960,12,13,Illinois,"Polio, paralytic"
1960,7,13,Indiana,"Polio, paralytic"
1960,8,32,Indiana,"Polio, paralytic"
1960,9,33,Indiana,"Polio, paralytic"
1960,10,27,Indiana,"Polio, paralytic"
1960,11,8,Indiana,"Polio, paralytic"
1960,12,4,Indiana,"Polio, paralytic"
1960,1,1,Iowa,"Polio, paralytic"
1960,2,1,Iowa,"Polio, paralytic"
1960,6,1,Iowa,"Polio, paralytic"
1960,7,1,Iowa,"Polio, paralytic"
1960,8,1,Iowa,"Polio, paralytic"
1960,9,1,Iowa,"Polio, paralytic"
1960,7,3,Kansas,"Polio, paralytic"
1960,8,1,Kansas,"Polio, paralytic"
1960,9,5,Kansas,"Polio, paralytic"
1960,1,1,Kentucky,"Polio, paralytic"
1960,2,1,Kentucky,"Polio, paralytic"
1960,3,3,Kentucky,"Polio, paralytic"
1960,5,1,Kentucky,"Polio, paralytic"
1960,6,1,Kentucky,"Polio, paralytic"
1960,8,41,Kentucky,"Polio, paralytic"
1960,9,36,Kentucky,"Polio, paralytic"
1960,10,30,Kentucky,"Polio, paralytic"
1960,11,5,Kentucky,"Polio, paralytic"
1960,12,8,Kentucky,"Polio, paralytic"
1960,2,2,Louisiana,"Polio, paralytic"
1960,4,3,Louisiana,"Polio, paralytic"
1960,5,6,Louisiana,"Polio, paralytic"
1960,6,5,Louisiana,"Polio, paralytic"
1960,7,6,Louisiana,"Polio, paralytic"
1960,8,2,Louisiana,"Polio, paralytic"
1960,9,2,Louisiana,"Polio, paralytic"
1960,10,4,Louisiana,"Polio, paralytic"
1960,11,1,Louisiana,"Polio, paralytic"
1960,12,1,Louisiana,"Polio, paralytic"
1960,1,1,Maine,"Polio, paralytic"
1960,3,1,Maine,"Polio, paralytic"
1960,4,2,Maine,"Polio, paralytic"
1960,5,1,Maine,"Polio, paralytic"
1960,6,1,Maine,"Polio, paralytic"
1960,8,2,Maine,"Polio, paralytic"
1960,9,21,Maine,"Polio, paralytic"
1960,10,12,Maine,"Polio, paralytic"
1960,11,3,Maine,"Polio, paralytic"
1960,12,5,Maine,"Polio, paralytic"
1960,8,16,Maryland,"Polio, paralytic"
1960,9,50,Maryland,"Polio, paralytic"
1960,10,54,Maryland,"Polio, paralytic"
1960,11,14,Maryland,"Polio, paralytic"
1960,12,13,Maryland,"Polio, paralytic"
1960,1,4,Massachusetts,"Polio, paralytic"
1960,4,1,Massachusetts,"Polio, paralytic"
1960,5,1,Massachusetts,"Polio, paralytic"
1960,6,1,Massachusetts,"Polio, paralytic"
1960,7,4,Massachusetts,"Polio, paralytic"
1960,8,7,Massachusetts,"Polio, paralytic"
1960,9,6,Massachusetts,"Polio, paralytic"
1960,11,2,Massachusetts,"Polio, paralytic"
1960,12,3,Massachusetts,"Polio, paralytic"
1960,2,1,Michigan,"Polio, paralytic"
1960,3,3,Michigan,"Polio, paralytic"
1960,6,3,Michigan,"Polio, paralytic"
1960,7,7,Michigan,"Polio, paralytic"
1960,8,13,Michigan,"Polio, paralytic"
1960,9,22,Michigan,"Polio, paralytic"
1960,10,6,Michigan,"Polio, paralytic"
1960,12,1,Michigan,"Polio, paralytic"
1960,1,1,Minnesota,"Polio, paralytic"
1960,2,1,Minnesota,"Polio, paralytic"
1960,3,1,Minnesota,"Polio, paralytic"
1960,5,3,Minnesota,"Polio, paralytic"
1960,6,3,Minnesota,"Polio, paralytic"
1960,7,1,Minnesota,"Polio, paralytic"
1960,8,7,Minnesota,"Polio, paralytic"
1960,9,18,Minnesota,"Polio, paralytic"
1960,10,2,Minnesota,"Polio, paralytic"
1960,2,1,Mississippi,"Polio, paralytic"
1960,5,3,Mississippi,"Polio, paralytic"
1960,7,10,Mississippi,"Polio, paralytic"
1960,8,7,Mississippi,"Polio, paralytic"
1960,9,5,Mississippi,"Polio, paralytic"
1960,10,11,Mississippi,"Polio, paralytic"
1960,11,4,Mississippi,"Polio, paralytic"
1960,12,16,Mississippi,"Polio, paralytic"
1960,1,3,Missouri,"Polio, paralytic"
1960,4,1,Missouri,"Polio, paralytic"
1960,6,1,Missouri,"Polio, paralytic"
1960,7,3,Missouri,"Polio, paralytic"
1960,8,8,Missouri,"Polio, paralytic"
1960,9,14,Missouri,"Polio, paralytic"
1960,10,7,Missouri,"Polio, paralytic"
1960,11,1,Missouri,"Polio, paralytic"
1960,1,1,Montana,"Polio, paralytic"
1960,6,2,Montana,"Polio, paralytic"
1960,7,1,Montana,"Polio, paralytic"
1960,8,1,Montana,"Polio, paralytic"
1960,9,1,Montana,"Polio, paralytic"
1960,10,5,Montana,"Polio, paralytic"
1960,11,1,Montana,"Polio, paralytic"
1960,12,3,Montana,"Polio, paralytic"
1960,6,1,Nebraska,"Polio, paralytic"
1960,7,2,Nebraska,"Polio, paralytic"
1960,8,5,Nebraska,"Polio, paralytic"
1960,9,2,Nebraska,"Polio, paralytic"
1960,10,1,Nebraska,"Polio, paralytic"
1960,9,1,New Hampshire,"Polio, paralytic"
1960,1,1,New Jersey,"Polio, paralytic"
1960,2,1,New Jersey,"Polio, paralytic"
1960,3,1,New Jersey,"Polio, paralytic"
1960,4,3,New Jersey,"Polio, paralytic"
1960,6,2,New Jersey,"Polio, paralytic"
1960,7,13,New Jersey,"Polio, paralytic"
1960,8,25,New Jersey,"Polio, paralytic"
1960,9,7,New Jersey,"Polio, paralytic"
1960,10,9,New Jersey,"Polio, paralytic"
1960,11,1,New Jersey,"Polio, paralytic"
1960,12,1,New Jersey,"Polio, paralytic"
1960,9,1,New Mexico,"Polio, paralytic"
1960,10,1,New Mexico,"Polio, paralytic"
1960,11,2,New Mexico,"Polio, paralytic"
1960,1,12,New York,"Polio, paralytic"
1960,2,4,New York,"Polio, paralytic"
1960,3,1,New York,"Polio, paralytic"
1960,4,2,New York,"Polio, paralytic"
1960,6,2,New York,"Polio, paralytic"
1960,7,6,New York,"Polio, paralytic"
1960,8,28,New York,"Polio, paralytic"
1960,9,36,New York,"Polio, paralytic"
1960,10,20,New York,"Polio, paralytic"
1960,11,10,New York,"Polio, paralytic"
1960,12,14,New York,"Polio, paralytic"
1960,1,1,North Carolina,"Polio, paralytic"
1960,2,4,North Carolina,"Polio, paralytic"
1960,5,3,North Carolina,"Polio, paralytic"
1960,6,5,North Carolina,"Polio, paralytic"
1960,7,12,North Carolina,"Polio, paralytic"
1960,8,13,North Carolina,"Polio, paralytic"
1960,9,15,North Carolina,"Polio, paralytic"
1960,10,10,North Carolina,"Polio, paralytic"
1960,11,1,North Carolina,"Polio, paralytic"
1960,7,2,North Dakota,"Polio, paralytic"
1960,8,2,North Dakota,"Polio, paralytic"
1960,9,1,North Dakota,"Polio, paralytic"
1960,11,1,North Dakota,"Polio, paralytic"
1960,1,2,Ohio,"Polio, paralytic"
1960,2,1,Ohio,"Polio, paralytic"
1960,3,2,Ohio,"Polio, paralytic"
1960,6,1,Ohio,"Polio, paralytic"
1960,7,5,Ohio,"Polio, paralytic"
1960,8,26,Ohio,"Polio, paralytic"
1960,9,25,Ohio,"Polio, paralytic"
1960,10,13,Ohio,"Polio, paralytic"
1960,11,10,Ohio,"Polio, paralytic"
1960,12,4,Ohio,"Polio, paralytic"
1960,4,1,Oklahoma,"Polio, paralytic"
1960,5,1,Oklahoma,"Polio, paralytic"
1960,7,2,Oklahoma,"Polio, paralytic"
1960,8,1,Oklahoma,"Polio, paralytic"
1960,9,3,Oklahoma,"Polio, paralytic"
1960,10,4,Oklahoma,"Polio, paralytic"
1960,11,2,Oklahoma,"Polio, paralytic"
1960,1,1,Oregon,"Polio, paralytic"
1960,3,4,Oregon,"Polio, paralytic"
1960,4,1,Oregon,"Polio, paralytic"
1960,6,3,Oregon,"Polio, paralytic"
1960,7,2,Oregon,"Polio, paralytic"
1960,8,1,Oregon,"Polio, paralytic"
1960,9,3,Oregon,"Polio, paralytic"
1960,10,1,Oregon,"Polio, paralytic"
1960,11,1,Oregon,"Polio, paralytic"
1960,1,1,Pennsylvania,"Polio, paralytic"
1960,2,1,Pennsylvania,"Polio, paralytic"
1960,5,1,Pennsylvania,"Polio, paralytic"
1960,6,5,Pennsylvania,"Polio, paralytic"
1960,7,14,Pennsylvania,"Polio, paralytic"
1960,8,36,Pennsylvania,"Polio, paralytic"
1960,9,36,Pennsylvania,"Polio, paralytic"
1960,10,19,Pennsylvania,"Polio, paralytic"
1960,11,14,Pennsylvania,"Polio, paralytic"
1960,12,5,Pennsylvania,"Polio, paralytic"
1960,6,19,Rhode Island,"Polio, paralytic"
1960,7,41,Rhode Island,"Polio, paralytic"
1960,8,13,Rhode Island,"Polio, paralytic"
1960,9,4,Rhode Island,"Polio, paralytic"
1960,10,1,Rhode Island,"Polio, paralytic"
1960,11,1,Rhode Island,"Polio, paralytic"
1960,1,1,South Carolina,"Polio, paralytic"
1960,2,1,South Carolina,"Polio, paralytic"
1960,6,3,South Carolina,"Polio, paralytic"
1960,7,29,South Carolina,"Polio, paralytic"
1960,8,25,South Carolina,"Polio, paralytic"
1960,9,16,South Carolina,"Polio, paralytic"
1960,10,9,South Carolina,"Polio, paralytic"
1960,11,5,South Carolina,"Polio, paralytic"
1960,12,3,South Carolina,"Polio, paralytic"
1960,1,1,South Dakota,"Polio, paralytic"
1960,7,1,South Dakota,"Polio, paralytic"
1960,6,3,Tennessee,"Polio, paralytic"
1960,7,2,Tennessee,"Polio, paralytic"
1960,8,14,Tennessee,"Polio, paralytic"
1960,9,7,Tennessee,"Polio, paralytic"
1960,10,6,Tennessee,"Polio, paralytic"
1960,11,9,Tennessee,"Polio, paralytic"
1960,1,1,Texas,"Polio, paralytic"
1960,4,8,Texas,"Polio, paralytic"
1960,5,3,Texas,"Polio, paralytic"
1960,6,6,Texas,"Polio, paralytic"
1960,7,22,Texas,"Polio, paralytic"
1960,8,14,Texas,"Polio, paralytic"
1960,9,19,Texas,"Polio, paralytic"
1960,10,25,Texas,"Polio, paralytic"
1960,11,13,Texas,"Polio, paralytic"
1960,12,7,Texas,"Polio, paralytic"
1960,3,1,Utah,"Polio, paralytic"
1960,7,1,Utah,"Polio, paralytic"
1960,9,1,Utah,"Polio, paralytic"
1960,10,1,Utah,"Polio, paralytic"
1960,12,1,Utah,"Polio, paralytic"
1960,8,1,Vermont,"Polio, paralytic"
1960,9,2,Vermont,"Polio, paralytic"
1960,10,2,Vermont,"Polio, paralytic"
1960,11,4,Vermont,"Polio, paralytic"
1960,12,1,Vermont,"Polio, paralytic"
1960,7,2,Virginia,"Polio, paralytic"
1960,8,5,Virginia,"Polio, paralytic"
1960,9,8,Virginia,"Polio, paralytic"
1960,10,17,Virginia,"Polio, paralytic"
1960,11,13,Virginia,"Polio, paralytic"
1960,12,10,Virginia,"Polio, paralytic"
1960,1,1,Washington,"Polio, paralytic"
1960,2,2,Washington,"Polio, paralytic"
1960,3,3,Washington,"Polio, paralytic"
1960,5,1,Washington,"Polio, paralytic"
1960,7,3,Washington,"Polio, paralytic"
1960,8,10,Washington,"Polio, paralytic"
1960,9,7,Washington,"Polio, paralytic"
1960,10,5,Washington,"Polio, paralytic"
1960,11,5,Washington,"Polio, paralytic"
1960,12,9,Washington,"Polio, paralytic"
1960,1,2,West Virginia,"Polio, paralytic"
1960,3,1,West Virginia,"Polio, paralytic"
1960,6,2,West Virginia,"Polio, paralytic"
1960,7,7,West Virginia,"Polio, paralytic"
1960,8,14,West Virginia,"Polio, paralytic"
1960,9,11,West Virginia,"Polio, paralytic"
1960,10,12,West Virginia,"Polio, paralytic"
1960,11,2,West Virginia,"Polio, paralytic"
1960,1,1,Wisconsin,"Polio, paralytic"
1960,8,4,Wisconsin,"Polio, paralytic"
1960,9,8,Wisconsin,"Polio, paralytic"
1960,10,1,Wisconsin,"Polio, paralytic"
1960,11,6,Wisconsin,"Polio, paralytic"
1960,12,1,Wisconsin,"Polio, paralytic"
1960,4,1,Wyoming,"Polio, paralytic"
1960,7,1,Wyoming,"Polio, paralytic"
1960,8,6,Wyoming,"Polio, paralytic"
1960,9,6,Wyoming,"Polio, paralytic"
1960,10,1,Wyoming,"Polio, paralytic"
1960,11,2,Wyoming,"Polio, paralytic"
1960,12,1,Wyoming,"Polio, paralytic"
1960,1,2,Palau,"Polio, paralytic"
1960,2,2,Palau,"Polio, paralytic"
1960,3,1,Palau,"Polio, paralytic"
1960,4,1,Palau,"Polio, paralytic"
1960,5,1,Palau,"Polio, paralytic"
1960,7,10,Palau,"Polio, paralytic"
1960,8,19,Palau,"Polio, paralytic"
1960,9,13,Palau,"Polio, paralytic"
1960,10,18,Palau,"Polio, paralytic"
1960,11,6,Palau,"Polio, paralytic"
1960,12,5,Palau,"Polio, paralytic"
1961,6,1,Alabama,"Polio, paralytic"
1961,7,4,Alabama,"Polio, paralytic"
1961,8,1,Alabama,"Polio, paralytic"
1961,9,3,Alabama,"Polio, paralytic"
1961,11,2,Alabama,"Polio, paralytic"
1961,12,2,Alabama,"Polio, paralytic"
1961,5,2,Arizona,"Polio, paralytic"
1961,8,2,Arizona,"Polio, paralytic"
1961,9,1,Arizona,"Polio, paralytic"
1961,12,1,Arizona,"Polio, paralytic"
1961,8,4,Arkansas,"Polio, paralytic"
1961,9,2,Arkansas,"Polio, paralytic"
1961,10,2,Arkansas,"Polio, paralytic"
1961,11,2,Arkansas,"Polio, paralytic"
1961,12,2,Arkansas,"Polio, paralytic"
1961,1,6,California,"Polio, paralytic"
1961,2,2,California,"Polio, paralytic"
1961,3,10,California,"Polio, paralytic"
1961,4,7,California,"Polio, paralytic"
1961,5,2,California,"Polio, paralytic"
1961,6,6,California,"Polio, paralytic"
1961,7,7,California,"Polio, paralytic"
1961,8,7,California,"Polio, paralytic"
1961,9,17,California,"Polio, paralytic"
1961,10,4,California,"Polio, paralytic"
1961,11,2,California,"Polio, paralytic"
1961,12,5,California,"Polio, paralytic"
1961,1,1,Colorado,"Polio, paralytic"
1961,2,2,Colorado,"Polio, paralytic"
1961,8,3,Colorado,"Polio, paralytic"
1961,10,1,Colorado,"Polio, paralytic"
1961,11,3,Colorado,"Polio, paralytic"
1961,12,1,Colorado,"Polio, paralytic"
1961,2,1,Connecticut,"Polio, paralytic"
1961,8,1,Connecticut,"Polio, paralytic"
1961,9,1,Connecticut,"Polio, paralytic"
1961,1,1,Delaware,"Polio, paralytic"
1961,7,1,District of Columbia,"Polio, paralytic"
1961,9,2,District of Columbia,"Polio, paralytic"
1961,1,2,Florida,"Polio, paralytic"
1961,4,1,Florida,"Polio, paralytic"
1961,6,4,Florida,"Polio, paralytic"
1961,7,4,Florida,"Polio, paralytic"
1961,8,11,Florida,"Polio, paralytic"
1961,9,3,Florida,"Polio, paralytic"
1961,10,2,Florida,"Polio, paralytic"
1961,11,7,Florida,"Polio, paralytic"
1961,12,3,Florida,"Polio, paralytic"
1961,1,1,Georgia,"Polio, paralytic"
1961,3,2,Georgia,"Polio, paralytic"
1961,6,7,Georgia,"Polio, paralytic"
1961,7,8,Georgia,"Polio, paralytic"
1961,8,2,Georgia,"Polio, paralytic"
1961,9,1,Georgia,"Polio, paralytic"
1961,10,2,Georgia,"Polio, paralytic"
1961,12,1,Georgia,"Polio, paralytic"
1961,2,1,Hawaii,"Polio, paralytic"
1961,4,1,Hawaii,"Polio, paralytic"
1961,5,1,Hawaii,"Polio, paralytic"
1961,7,1,Hawaii,"Polio, paralytic"
1961,9,1,Hawaii,"Polio, paralytic"
1961,11,1,Hawaii,"Polio, paralytic"
1961,1,2,Idaho,"Polio, paralytic"
1961,3,1,Idaho,"Polio, paralytic"
1961,5,1,Idaho,"Polio, paralytic"
1961,7,3,Idaho,"Polio, paralytic"
1961,8,4,Idaho,"Polio, paralytic"
1961,9,2,Idaho,"Polio, paralytic"
1961,4,1,Illinois,"Polio, paralytic"
1961,5,2,Illinois,"Polio, paralytic"
1961,7,1,Illinois,"Polio, paralytic"
1961,8,2,Illinois,"Polio, paralytic"
1961,9,2,Illinois,"Polio, paralytic"
1961,10,5,Illinois,"Polio, paralytic"
1961,11,4,Illinois,"Polio, paralytic"
1961,12,1,Illinois,"Polio, paralytic"
1961,1,2,Indiana,"Polio, paralytic"
1961,7,2,Indiana,"Polio, paralytic"
1961,8,2,Indiana,"Polio, paralytic"
1961,9,3,Indiana,"Polio, paralytic"
1961,10,4,Indiana,"Polio, paralytic"
1961,11,1,Indiana,"Polio, paralytic"
1961,12,1,Indiana,"Polio, paralytic"
1961,7,3,Iowa,"Polio, paralytic"
1961,8,4,Iowa,"Polio, paralytic"
1961,9,2,Iowa,"Polio, paralytic"
1961,12,1,Iowa,"Polio, paralytic"
1961,8,1,Kansas,"Polio, paralytic"
1961,10,1,Kansas,"Polio, paralytic"
1961,1,3,Kentucky,"Polio, paralytic"
1961,2,3,Kentucky,"Polio, paralytic"
1961,3,2,Kentucky,"Polio, paralytic"
1961,5,1,Kentucky,"Polio, paralytic"
1961,6,2,Kentucky,"Polio, paralytic"
1961,7,2,Kentucky,"Polio, paralytic"
1961,8,2,Kentucky,"Polio, paralytic"
1961,9,3,Kentucky,"Polio, paralytic"
1961,10,3,Kentucky,"Polio, paralytic"
1961,4,3,Louisiana,"Polio, paralytic"
1961,6,8,Louisiana,"Polio, paralytic"
1961,7,8,Louisiana,"Polio, paralytic"
1961,8,10,Louisiana,"Polio, paralytic"
1961,9,6,Louisiana,"Polio, paralytic"
1961,10,5,Louisiana,"Polio, paralytic"
1961,11,3,Louisiana,"Polio, paralytic"
1961,12,1,Louisiana,"Polio, paralytic"
1961,1,1,Maine,"Polio, paralytic"
1961,9,1,Maine,"Polio, paralytic"
1961,10,2,Maine,"Polio, paralytic"
1961,11,2,Maine,"Polio, paralytic"
1961,12,1,Maine,"Polio, paralytic"
1961,7,6,Maryland,"Polio, paralytic"
1961,8,15,Maryland,"Polio, paralytic"
1961,9,5,Maryland,"Polio, paralytic"
1961,10,5,Maryland,"Polio, paralytic"
1961,11,2,Maryland,"Polio, paralytic"
1961,12,2,Maryland,"Polio, paralytic"
1961,2,1,Massachusetts,"Polio, paralytic"
1961,3,1,Massachusetts,"Polio, paralytic"
1961,8,4,Massachusetts,"Polio, paralytic"
1961,9,3,Massachusetts,"Polio, paralytic"
1961,10,1,Massachusetts,"Polio, paralytic"
1961,11,4,Massachusetts,"Polio, paralytic"
1961,12,1,Massachusetts,"Polio, paralytic"
1961,1,1,Michigan,"Polio, paralytic"
1961,5,2,Michigan,"Polio, paralytic"
1961,6,3,Michigan,"Polio, paralytic"
1961,7,1,Michigan,"Polio, paralytic"
1961,8,5,Michigan,"Polio, paralytic"
1961,9,8,Michigan,"Polio, paralytic"
1961,10,11,Michigan,"Polio, paralytic"
1961,11,2,Michigan,"Polio, paralytic"
1961,1,1,Minnesota,"Polio, paralytic"
1961,4,1,Minnesota,"Polio, paralytic"
1961,5,1,Minnesota,"Polio, paralytic"
1961,8,1,Minnesota,"Polio, paralytic"
1961,9,2,Minnesota,"Polio, paralytic"
1961,12,1,Minnesota,"Polio, paralytic"
1961,4,1,Mississippi,"Polio, paralytic"
1961,6,3,Mississippi,"Polio, paralytic"
1961,8,2,Mississippi,"Polio, paralytic"
1961,9,11,Mississippi,"Polio, paralytic"
1961,10,3,Mississippi,"Polio, paralytic"
1961,11,2,Mississippi,"Polio, paralytic"
1961,12,18,Mississippi,"Polio, paralytic"
1961,5,1,Missouri,"Polio, paralytic"
1961,6,1,Missouri,"Polio, paralytic"
1961,7,2,Missouri,"Polio, paralytic"
1961,9,2,Missouri,"Polio, paralytic"
1961,10,4,Missouri,"Polio, paralytic"
1961,11,1,Missouri,"Polio, paralytic"
1961,12,7,Missouri,"Polio, paralytic"
1961,7,1,Montana,"Polio, paralytic"
1961,2,1,Nebraska,"Polio, paralytic"
1961,7,1,Nebraska,"Polio, paralytic"
1961,8,1,Nebraska,"Polio, paralytic"
1961,4,1,New Hampshire,"Polio, paralytic"
1961,7,1,New Hampshire,"Polio, paralytic"
1961,9,3,New Hampshire,"Polio, paralytic"
1961,10,1,New Hampshire,"Polio, paralytic"
1961,2,1,New Jersey,"Polio, paralytic"
1961,3,1,New Jersey,"Polio, paralytic"
1961,5,3,New Jersey,"Polio, paralytic"
1961,6,4,New Jersey,"Polio, paralytic"
1961,7,4,New Jersey,"Polio, paralytic"
1961,8,7,New Jersey,"Polio, paralytic"
1961,9,4,New Jersey,"Polio, paralytic"
1961,12,2,New Mexico,"Polio, paralytic"
1961,2,1,New York,"Polio, paralytic"
1961,4,2,New York,"Polio, paralytic"
1961,5,1,New York,"Polio, paralytic"
1961,6,3,New York,"Polio, paralytic"
1961,7,4,New York,"Polio, paralytic"
1961,8,48,New York,"Polio, paralytic"
1961,9,67,New York,"Polio, paralytic"
1961,10,36,New York,"Polio, paralytic"
1961,11,18,New York,"Polio, paralytic"
1961,12,13,New York,"Polio, paralytic"
1961,4,2,North Carolina,"Polio, paralytic"
1961,7,1,North Carolina,"Polio, paralytic"
1961,8,3,North Carolina,"Polio, paralytic"
1961,9,2,North Carolina,"Polio, paralytic"
1961,10,1,North Carolina,"Polio, paralytic"
1961,4,1,North Dakota,"Polio, paralytic"
1961,2,1,Ohio,"Polio, paralytic"
1961,3,1,Ohio,"Polio, paralytic"
1961,5,2,Ohio,"Polio, paralytic"
1961,7,1,Ohio,"Polio, paralytic"
1961,8,7,Ohio,"Polio, paralytic"
1961,9,11,Ohio,"Polio, paralytic"
1961,10,7,Ohio,"Polio, paralytic"
1961,11,4,Ohio,"Polio, paralytic"
1961,7,1,Oklahoma,"Polio, paralytic"
1961,8,1,Oklahoma,"Polio, paralytic"
1961,10,1,Oklahoma,"Polio, paralytic"
1961,2,1,Oregon,"Polio, paralytic"
1961,7,2,Oregon,"Polio, paralytic"
1961,8,2,Oregon,"Polio, paralytic"
1961,9,3,Oregon,"Polio, paralytic"
1961,10,1,Oregon,"Polio, paralytic"
1961,1,1,Pennsylvania,"Polio, paralytic"
1961,3,1,Pennsylvania,"Polio, paralytic"
1961,4,2,Pennsylvania,"Polio, paralytic"
1961,7,4,Pennsylvania,"Polio, paralytic"
1961,8,11,Pennsylvania,"Polio, paralytic"
1961,9,14,Pennsylvania,"Polio, paralytic"
1961,10,8,Pennsylvania,"Polio, paralytic"
1961,10,1,Rhode Island,"Polio, paralytic"
1961,4,1,South Carolina,"Polio, paralytic"
1961,6,2,South Carolina,"Polio, paralytic"
1961,7,1,South Carolina,"Polio, paralytic"
1961,8,6,South Carolina,"Polio, paralytic"
1961,9,2,South Carolina,"Polio, paralytic"
